x,y
-0.9843999999999999,1.0
-0.9926206865664,1.0
-0.9926206865664,0.9970591654799102
-0.9926206865664,0.9947064978638385
-0.9926206865664,0.992824363770981
-0.9926206865664,0.9913186564966951
-0.9910267990946589,0.9913186564966951
-0.9910267990946589,0.9894817485021172
-0.9910267990946589,0.9880122221064549
-0.9893748895605949,0.9880122221064549
-0.9893748895605949,0.9861823121037718
-0.9893748895605949,0.9847183841016254
-0.9877135375501911,0.9847183841016254
-0.9877135375501911,0.9828903137332828
-0.9877135375501911,0.9814278574386088
-0.9860492910836107,0.9814278574386088
-0.9860492910836107,0.9796009268401853
-0.9860492910836107,0.9781393823614465
-0.9843830403368796,0.9781393823614465
-0.9843830403368796,0.9763134999097329
-0.9843830403368796,0.9748527939483621
-0.9827149049366737,0.9748527939483621
-0.9827149049366737,0.9730279520356288
-0.9827149049366737,0.9715680785054421
-0.9810448982906994,0.9715680785054421
-0.9810448982906994,0.9697442812967955
-0.9810448982906994,0.9682852435298781
-0.9793730189863543,0.9682852435298781
-0.9793730189863543,0.9664624968875917
-0.9793730189863543,0.9650042995737625
-0.9776992635172178,0.9650042995737625
-0.9776992635172178,0.963182609635432
-0.9776992635172178,0.9617252576847676
-0.9760236280763432,0.9617252576847676
-0.9760236280763432,0.9599046306604757
-0.9760236280763432,0.9584481290410422
-0.9743461088120283,0.9584481290410422
-0.9743461088120283,0.9566285711842619
-0.9743461088120283,0.9551729248988378
-0.9726667018648198,0.9551729248988378
-0.9726667018648198,0.9533544425023874
-0.9726667018648198,0.9518996565852272
-0.970985403373032,0.9518996565852272
-0.970985403373032,0.9500822559808797
-0.970985403373032,0.9486283354974017
-0.9693022094736814,0.9486283354974017
-0.9693022094736814,0.9468120230560334
-0.9693022094736814,0.9453589731029388
-0.9676171163027504,0.9453589731029388
-0.9676171163027504,0.9435437552347611
-0.9676171163027504,0.9420915809402189
-0.965930119995351,0.9420915809402189
-0.965930119995351,0.9402774640950218
-0.965930119995351,0.9388261706188641
-0.9642412166858779,0.9388261706188641
-0.9642412166858779,0.9370131612862637
-0.9642412166858779,0.9355627538201834
-0.9625504025081598,0.9355627538201834
-0.9625504025081598,0.9337508585298708
-0.9625504025081598,0.9323013422976207
-0.9608576735956146,0.9323013422976207
-0.9608576735956146,0.9304905676196119
-0.9608576735956146,0.9290419478772048
-0.9591630260814057,0.9290419478772048
-0.9591630260814057,0.9272323004220917
-0.9591630260814057,0.9257845824580012
-0.9574664560986019,0.9257845824580012
-0.9574664560986019,0.9239760688772042
-0.9574664560986019,0.9225292580125666
-0.95576795978034,0.9225292580125666
-0.95576795978034,0.920721884998588
-0.95576795978034,0.9192759865874052
-0.9540675332599887,0.9192759865874052
-0.9540675332599887,0.917469760874084
-0.9540675332599887,0.9160247803034272
-0.952365172671317,0.9160247803034272
-0.952365172671317,0.9142197086661952
-0.952365172671317,0.9127756513564096
-0.9506608741486643,0.9127756513564096
-0.9506608741486643,0.9109717406125482
-0.9506608741486643,0.909528612017459
-0.9489546338271132,0.909528612017459
-0.9489546338271132,0.9077258690263573
-0.9489546338271132,0.9062836746334759
-0.9472464478426658,0.9062836746334759
-0.9472464478426658,0.9044821062968904
-0.9472464478426658,0.9030408516276219
-0.9455363123324223,0.9030408516276219
-0.9455363123324223,0.9012404648899368
-0.9455363123324223,0.8998001554997886
-0.9438242234347629,0.8998001554997886
-0.9438242234347629,0.8980009573482776
-0.9438242234347629,0.8965615988270687
-0.9421101772895321,0.8965615988270687
-0.9421101772895321,0.8947635962921576
-0.9421101772895321,0.8933251942642289
-0.940394170038226,0.8933251942642289
-0.940394170038226,0.8915283944197598
-0.940394170038226,0.8900909545441846
-0.9386761978241838,0.8900909545441846
-0.9386761978241838,0.888295364507681
-0.9386761978241838,0.886858892478478
-0.9369562567927803,0.886858892478478
-0.9369562567927803,0.8850645194114101
-0.9369562567927803,0.8836290209577558
-0.9352343430916232,0.8836290209577558
-0.9352343430916232,0.8818358720658086
-0.9352343430916232,0.8804013529522509
-0.9335104528707528,0.8804013529522509
-0.9335104528707528,0.8786094354855923
-0.9335104528707528,0.8771759015122654
-0.9317845822828449,0.8771759015122654
-0.9317845822828449,0.8753852227658155
-0.9317845822828449,0.8739526797686555
-0.9300567274834166,0.8739526797686555
-0.9300567274834166,0.8721632470823569
-0.9300567274834166,0.870731700933318
-0.9283268846310364,0.870731700933318
-0.9283268846310364,0.8689435216924075
-0.9283268846310364,0.8675129782996791
-0.926595049887536,0.8675129782996791
-0.926595049887536,0.8657260599349603
-0.926595049887536,0.8642965252431853
-0.9248612194182269,0.8642965252431853
-0.9248612194182269,0.8625108752313022
-0.9248612194182269,0.8610823552217957
-0.9231253893921193,0.8610823552217957
-0.9231253893921193,0.8592979810855069
-0.9231253893921193,0.857870481776476
-0.9213875559821451,0.857870481776476
-0.9213875559821451,0.8560873910849308
-0.9213875559821451,0.8546609185316948
-0.9196477153653837,0.8546609185316948
-0.9196477153653837,0.8528791189007098
-0.9196477153653837,0.8514536791959217
-0.917905863723292,0.8514536791959217
-0.917905863723292,0.849673178288258
-0.917905863723292,0.8482487775621269
-0.9161619972419373,0.8482487775621269
-0.9161619972419373,0.8464695830877687
-0.9161619972419373,0.845046227508282
-0.9144161121122341,0.845046227508282
-0.9144161121122341,0.8432683472247163
-0.9144161121122341,0.8418460429978638
